country,date,total
Bahamas,2021-08-09,15794
Bahamas,2020-09-01,2276
Bahamas,2021-09-01,18139
Bahamas,2020-09-10,2721
Bahamas,2021-09-10,19275
Bahamas,2020-09-11,2814
Bahamas,2021-09-11,19335
Bahamas,2020-09-12,2928
Bahamas,2021-09-12,19335
Bahamas,2020-09-13,2928
Bahamas,2021-09-13,19601
Bahamas,2020-09-14,3008
Bahamas,2021-09-14,19601
Bahamas,2020-09-15,3032
Bahamas,2021-09-15,19795
Bahamas,2020-09-16,3087
Bahamas,2021-09-16,19795
Bahamas,2020-09-17,3177
Bahamas,2021-09-17,20030
Bahamas,2020-09-18,3177
Bahamas,2021-09-18,20030
Bahamas,2020-09-19,3214
Bahamas,2021-09-19,20030
Bahamas,2020-09-02,2337
Bahamas,2021-09-02,18576
Bahamas,2020-09-20,3315
Bahamas,2021-09-20,20215
Bahamas,2020-09-21,3418
Bahamas,2021-09-21,20288
Bahamas,2020-09-22,3467
Bahamas,2021-09-22,20288
Bahamas,2020-09-23,3618
Bahamas,2021-09-23,20288
Bahamas,2020-09-24,3699
Bahamas,2021-09-24,20603
Bahamas,2020-09-25,3790
Bahamas,2021-09-25,20603
Bahamas,2020-09-26,3790
Bahamas,2021-09-26,20603
Bahamas,2020-09-27,3838
Bahamas,2021-09-27,20775
Bahamas,2020-09-28,3838
Bahamas,2021-09-28,20842
Bahamas,2020-09-29,3903
Bahamas,2021-09-29,20984
Bahamas,2020-09-03,2386
Bahamas,2021-09-03,18694
Bahamas,2020-09-30,4123
Bahamas,2021-09-30,20984
Bahamas,2020-09-04,2386
Bahamas,2021-09-04,18694
Bahamas,2020-09-05,2476
Bahamas,2021-09-05,18694
Bahamas,2020-09-06,2506
Bahamas,2021-09-06,18853
Bahamas,2020-09-07,2546
Bahamas,2021-09-07,19035
Bahamas,2020-09-08,2585
Bahamas,2021-09-08,19035
Bahamas,2020-09-09,2721
Bahamas,2021-09-09,19139
Bahrain,2021-01-01,92913
Bahrain,2022-01-01,282677
Bahrain,2021-01-10,95558
Bahrain,2022-01-10,294466
Bahrain,2021-01-11,95879
Bahrain,2022-01-11,296253
Bahrain,2021-01-12,96195
Bahrain,2022-01-12,298542
Bahrain,2021-01-13,96470
Bahrain,2022-01-13,300631
Bahrain,2021-01-14,96812
Bahrain,2022-01-14,302872
Bahrain,2021-01-15,97020
Bahrain,2022-01-15,305414
Bahrain,2021-01-16,97268
Bahrain,2022-01-16,308008
Bahrain,2021-01-17,97607
Bahrain,2022-01-17,310906
Bahrain,2021-01-18,97940
Bahrain,2022-01-18,313925
Bahrain,2021-01-19,98260
Bahrain,2022-01-19,317380
Bahrain,2021-01-02,93184
Bahrain,2022-01-02,283344
Bahrain,2021-01-20,98573
Bahrain,2022-01-20,320688
Bahrain,2021-01-21,98878
Bahrain,2022-01-21,324304
Bahrain,2020-01-22,0
Bahrain,2021-01-22,99210
Bahrain,2022-01-22,327466
Bahrain,2020-01-23,0
Bahrain,2021-01-23,99456
Bahrain,2022-01-23,330621
Bahrain,2020-01-24,0
Bahrain,2021-01-24,99817
Bahrain,2022-01-24,334164
Bahrain,2020-01-25,0
Bahrain,2021-01-25,100230
Bahrain,2022-01-25,338524
Bahrain,2020-01-26,0
Bahrain,2021-01-26,100689
Bahrain,2022-01-26,343400
Bahrain,2020-01-27,0
Bahrain,2021-01-27,101116
Bahrain,2022-01-27,348655
Bahrain,2020-01-28,0
Bahrain,2021-01-28,101503
Bahrain,2022-01-28,355314
Bahrain,2020-01-29,0
Bahrain,2021-01-29,101971
Bahrain,2022-01-29,362022
Bahrain,2021-01-03,93478
Bahrain,2022-01-03,284224
Bahrain,2020-01-30,0
Bahrain,2021-01-30,102626
Bahrain,2022-01-30,368767
Bahrain,2020-01-31,0
Bahrain,2021-01-31,103057
Bahrain,2022-01-31,374575
Bahrain,2021-01-04,93766
Bahrain,2022-01-04,285448
Bahrain,2021-01-05,93995
Bahrain,2022-01-05,286529
Bahrain,2021-01-06,94284
Bahrain,2022-01-06,287939
Bahrain,2021-01-07,94633
Bahrain,2022-01-07,289454
Bahrain,2021-01-08,95030
Bahrain,2022-01-08,290878
Bahrain,2021-01-09,95317
Bahrain,2022-01-09,292572
Bahrain,2020-10-01,71374
Bahrain,2021-10-01,275130
Bahrain,2020-10-10,75287
Bahrain,2021-10-10,275654
Bahrain,2020-10-11,75614
Bahrain,2021-10-11,275734
Bahrain,2020-10-12,75948
Bahrain,2021-10-12,275803
Bahrain,2020-10-13,76272
Bahrain,2021-10-13,275862
Bahrain,2020-10-14,76621
Bahrain,2021-10-14,275912
Bahrain,2020-10-15,76954
Bahrain,2021-10-15,275975
Bahrain,2020-10-16,77325
Bahrain,2021-10-16,276030
Bahrain,2020-10-17,77571
Bahrain,2021-10-17,276118
Bahrain,2020-10-18,77902
Bahrain,2021-10-18,276188
Bahrain,2020-10-19,78224
Bahrain,2021-10-19,276262
Bahrain,2020-10-02,71803
Bahrain,2021-10-02,275175
Bahrain,2020-10-20,78533
Bahrain,2021-10-20,276336
Bahrain,2020-10-21,78907
Bahrain,2021-10-21,276395
Bahrain,2020-10-22,79211
Bahrain,2021-10-22,276461
Bahrain,2020-10-23,79574
Bahrain,2021-10-23,276526
Bahrain,2020-10-24,79975
Bahrain,2021-10-24,276571
Bahrain,2020-10-25,80255
Bahrain,2021-10-25,276608
Bahrain,2020-10-26,80533
Bahrain,2021-10-26,276635
Bahrain,2020-10-27,80765
Bahrain,2021-10-27,276685
Bahrain,2020-10-28,81022
Bahrain,2021-10-28,276718
Bahrain,2020-10-29,81262
Bahrain,2021-10-29,276749
Bahrain,2020-10-03,72310
Bahrain,2021-10-03,275237
Bahrain,2020-10-30,81466
Bahrain,2021-10-30,276794
Bahrain,2020-10-31,81645
Bahrain,2021-10-31,276829
Bahrain,2020-10-04,72662
Bahrain,2021-10-04,275279
Bahrain,2020-10-05,73116
Bahrain,2021-10-05,275349
Bahrain,2020-10-06,73476
Bahrain,2021-10-06,275394
Bahrain,2020-10-07,73932
Bahrain,2021-10-07,275458
Bahrain,2020-10-08,74422
Bahrain,2021-10-08,275538
Bahrain,2020-10-09,74860
Bahrain,2021-10-09,275597
Bahrain,2020-11-01,81923
Bahrain,2021-11-01,276874
Bahrain,2020-11-10,83811
Bahrain,2021-11-10,277138
Bahrain,2020-11-11,84042
Bahrain,2021-11-11,277165
Bahrain,2020-11-12,84192
Bahrain,2021-11-12,277184
Bahrain,2020-11-13,84349
Bahrain,2021-11-13,277201
Bahrain,2020-11-14,84523
Bahrain,2021-11-14,277223
Bahrain,2020-11-15,84703
Bahrain,2021-11-15,277246
Bahrain,2020-11-16,84882
Bahrain,2021-11-16,277262
Bahrain,2020-11-17,85008
Bahrain,2021-11-17,277282
Bahrain,2020-11-18,85182
Bahrain,2021-11-18,277304
Bahrain,2020-11-19,85317
Bahrain,2021-11-19,277322
Bahrain,2020-11-02,82133
Bahrain,2021-11-02,276917
Bahrain,2020-11-20,85467
Bahrain,2021-11-20,277348
Bahrain,2020-11-21,85591
Bahrain,2021-11-21,277389
Bahrain,2020-11-22,85705
Bahrain,2021-11-22,277421
Bahrain,2020-11-23,85886
Bahrain,2021-11-23,277444
Bahrain,2020-11-24,86016
Bahrain,2021-11-24,277481
Bahrain,2020-11-25,86185
Bahrain,2021-11-25,277510
Bahrain,2020-11-26,86347
Bahrain,2021-11-26,277536
Bahrain,2020-11-27,86515
Bahrain,2021-11-27,277552
Bahrain,2020-11-28,86645
Bahrain,2021-11-28,277585
Bahrain,2020-11-29,86787
Bahrain,2021-11-29,277628
Bahrain,2020-11-03,82363
Bahrain,2021-11-03,276956
Bahrain,2020-11-30,86956
Bahrain,2021-11-30,277690
Bahrain,2020-11-04,82624
Bahrain,2021-11-04,276983
Bahrain,2020-11-05,82786
Bahrain,2021-11-05,277011
Bahrain,2020-11-06,83023
Bahrain,2021-11-06,277041
Bahrain,2020-11-07,83264
Bahrain,2021-11-07,277081
Bahrain,2020-11-08,83456
Bahrain,2021-11-08,277098
Bahrain,2020-11-09,83632
Bahrain,2021-11-09,277113
Bahrain,2020-12-01,87137
Bahrain,2021-12-01,277721
Bahrain,2020-12-10,88632
Bahrain,2021-12-10,277997
Bahrain,2020-12-11,88820
Bahrain,2021-12-11,278037
Bahrain,2020-12-12,88965
Bahrain,2021-12-12,278065
Bahrain,2020-12-13,89143
Bahrain,2021-12-13,278065
Bahrain,2020-12-14,89268
Bahrain,2021-12-14,278149
Bahrain,2020-12-15,89444
Bahrain,2021-12-15,278202
Bahrain,2020-12-16,89600
Bahrain,2021-12-16,278257
Bahrain,2020-12-17,89743
Bahrain,2021-12-17,278309
Bahrain,2020-12-18,89883
Bahrain,2021-12-18,278410
Bahrain,2020-12-19,90062
Bahrain,2021-12-19,278499
Bahrain,2020-12-02,87270
Bahrain,2021-12-02,277752
Bahrain,2020-12-20,90282
Bahrain,2021-12-20,278600
Bahrain,2020-12-21,90450
Bahrain,2021-12-21,278714
Bahrain,2020-12-22,90634
Bahrain,2021-12-22,278875
Bahrain,2020-12-23,90817
Bahrain,2021-12-23,279056
Bahrain,2020-12-24,91070
Bahrain,2021-12-24,279277
Bahrain,2020-12-25,91304
Bahrain,2021-12-25,279518
Bahrain,2020-12-26,91518
Bahrain,2021-12-26,279805
Bahrain,2020-12-27,91733
Bahrain,2021-12-27,280109
Bahrain,2020-12-28,91935
Bahrain,2021-12-28,280482
Bahrain,2020-12-29,92169
Bahrain,2021-12-29,280876
Bahrain,2020-12-03,87432
Bahrain,2021-12-03,277772
Bahrain,2020-12-30,92425
Bahrain,2021-12-30,281406
Bahrain,2020-12-31,92675
Bahrain,2021-12-31,282062
Bahrain,2020-12-04,87600
Bahrain,2021-12-04,277803
Bahrain,2020-12-05,87732
Bahrain,2021-12-05,277831
Bahrain,2020-12-06,87930
Bahrain,2021-12-06,277856
Bahrain,2020-12-07,88111
Bahrain,2021-12-07,277894
Bahrain,2020-12-08,88294
Bahrain,2021-12-08,277935
Bahrain,2020-12-09,88495
Bahrain,2021-12-09,277964
Bahrain,2020-02-01,0
Bahrain,2021-02-01,103582
Bahrain,2022-02-01,382748
Bahrain,2020-02-10,0
Bahrain,2021-02-10,109604
Bahrain,2022-02-10,448166
Bahrain,2020-02-11,0
Bahrain,2021-02-11,110416
Bahrain,2022-02-11,453916
Bahrain,2020-02-12,0
Bahrain,2021-02-12,111312
Bahrain,2022-02-12,458539
Bahrain,2020-02-13,0
Bahrain,2021-02-13,112102
Bahrain,2022-02-13,463805
Bahrain,2020-02-14,0
Bahrain,2021-02-14,112742
Bahrain,2022-02-14,468623
Bahrain,2020-02-15,0
Bahrain,2021-02-15,113590
Bahrain,2022-02-15,473462
Bahrain,2020-02-16,0
Bahrain,2021-02-16,114361
Bahrain,2022-02-16,477750
Bahrain,2020-02-17,0
Bahrain,2021-02-17,115057
Bahrain,2022-02-17,481512
Bahrain,2020-02-18,0
Bahrain,2021-02-18,115705
Bahrain,2022-02-18,485163
Bahrain,2020-02-19,0
Bahrain,2021-02-19,116482
Bahrain,2022-02-19,488423
Bahrain,2020-02-02,0
Bahrain,2021-02-02,104239
Bahrain,2022-02-02,390602
Bahrain,2020-02-20,0
Bahrain,2021-02-20,117234
Bahrain,2022-02-20,492327
Bahrain,2020-02-21,0
Bahrain,2021-02-21,117809
Bahrain,2022-02-21,495212
Bahrain,2020-02-22,0
Bahrain,2021-02-22,118530
Bahrain,2022-02-22,498637
Bahrain,2020-02-23,0
Bahrain,2021-02-23,119205
Bahrain,2020-02-24,1
Bahrain,2021-02-24,119858
Bahrain,2020-02-25,23
Bahrain,2021-02-25,120495
Bahrain,2020-02-26,33
Bahrain,2021-02-26,121127
Bahrain,2020-02-27,33
Bahrain,2021-02-27,121778
Bahrain,2020-02-28,36
Bahrain,2021-02-28,122394
Bahrain,2020-02-29,41
Bahrain,2020-02-03,0
Bahrain,2021-02-03,104792
Bahrain,2022-02-03,398665
Bahrain,2020-02-04,0
Bahrain,2021-02-04,105496
Bahrain,2022-02-04,405938
Bahrain,2020-02-05,0
Bahrain,2021-02-05,106198
Bahrain,2022-02-05,413372
Bahrain,2020-02-06,0
Bahrain,2021-02-06,106713
Bahrain,2022-02-06,421081
Bahrain,2020-02-07,0
Bahrain,2021-02-07,107329
Bahrain,2022-02-07,428123
Bahrain,2020-02-08,0
Bahrain,2021-02-08,108048
Bahrain,2022-02-08,435244
Bahrain,2020-02-09,0
Bahrain,2021-02-09,108807
Bahrain,2022-02-09,442062
Bahrain,2020-03-01,47
Bahrain,2021-03-01,123039
Bahrain,2020-03-10,110
Bahrain,2021-03-10,128428
Bahrain,2020-03-11,195
Bahrain,2021-03-11,129081
Bahrain,2020-03-12,195
Bahrain,2021-03-12,129825
Bahrain,2020-03-13,195
Bahrain,2021-03-13,130404
Bahrain,2020-03-14,210
Bahrain,2021-03-14,131001
Bahrain,2020-03-15,214
Bahrain,2021-03-15,131683
Bahrain,2020-03-16,214
Bahrain,2021-03-16,132369
Bahrain,2020-03-17,228
Bahrain,2021-03-17,133137
Bahrain,2020-03-18,256
Bahrain,2021-03-18,133779
Bahrain,2020-03-19,278
Bahrain,2021-03-19,134510
Bahrain,2020-03-02,49
Bahrain,2021-03-02,123531
Bahrain,2020-03-20,285
Bahrain,2021-03-20,135326
Bahrain,2020-03-21,305
Bahrain,2021-03-21,135982
Bahrain,2020-03-22,334
Bahrain,2021-03-22,136741
Bahrain,2020-03-23,377
Bahrain,2021-03-23,137550
Bahrain,2020-03-24,392
Bahrain,2021-03-24,138283
Bahrain,2020-03-25,419
Bahrain,2021-03-25,139124
Bahrain,2020-03-26,458
Bahrain,2021-03-26,139953
Bahrain,2020-03-27,466
Bahrain,2021-03-27,140818
Bahrain,2020-03-28,476
Bahrain,2021-03-28,141845
Bahrain,2020-03-29,499
Bahrain,2021-03-29,142669
Bahrain,2020-03-03,49
Bahrain,2021-03-03,124269
Bahrain,2020-03-30,515
Bahrain,2021-03-30,143574
Bahrain,2020-03-31,567
Bahrain,2021-03-31,144445
Bahrain,2020-03-04,52
Bahrain,2021-03-04,124857
Bahrain,2020-03-05,55
Bahrain,2021-03-05,125514
Bahrain,2020-03-06,60
Bahrain,2021-03-06,126126
Bahrain,2020-03-07,85
Bahrain,2021-03-07,126602
Bahrain,2020-03-08,85
Bahrain,2021-03-08,127255
Bahrain,2020-03-09,95
Bahrain,2021-03-09,127800
Bahrain,2020-04-01,569
Bahrain,2021-04-01,145380
Bahrain,2020-04-10,925
Bahrain,2021-04-10,155402
Bahrain,2020-04-11,1040
Bahrain,2021-04-11,156462
Bahrain,2020-04-12,1136
Bahrain,2021-04-12,157729
Bahrain,2020-04-13,1361
Bahrain,2021-04-13,158789
Bahrain,2020-04-14,1528
Bahrain,2021-04-14,159964
Bahrain,2020-04-15,1671
Bahrain,2021-04-15,160934
Bahrain,2020-04-16,1700
Bahrain,2021-04-16,162089
Bahrain,2020-04-17,1740
Bahrain,2021-04-17,163113
Bahrain,2020-04-18,1773
Bahrain,2021-04-18,164110
Bahrain,2020-04-19,1881
Bahrain,2021-04-19,165118
Bahrain,2020-04-02,643
Bahrain,2021-04-02,146454
Bahrain,2020-04-20,1907
Bahrain,2021-04-20,166157
Bahrain,2020-04-21,1973
Bahrain,2021-04-21,167165
Bahrain,2020-04-22,2027
Bahrain,2021-04-22,168201
Bahrain,2020-04-23,2217
Bahrain,2021-04-23,169254
Bahrain,2020-04-24,2518
Bahrain,2021-04-24,170335
Bahrain,2020-04-25,2588
Bahrain,2021-04-25,171370
Bahrain,2020-04-26,2647
Bahrain,2021-04-26,172576
Bahrain,2020-04-27,2723
Bahrain,2021-04-27,173548
Bahrain,2020-04-28,2811
Bahrain,2021-04-28,174659
Bahrain,2020-04-29,2921
Bahrain,2021-04-29,175752
Bahrain,2020-04-03,672
Bahrain,2021-04-03,147770
Bahrain,2020-04-30,3040
Bahrain,2021-04-30,176934
Bahrain,2020-04-04,688
Bahrain,2021-04-04,148817
Bahrain,2020-04-05,700
Bahrain,2021-04-05,149791
Bahrain,2020-04-06,756
Bahrain,2021-04-06,150811
Bahrain,2020-04-07,811
Bahrain,2021-04-07,151931
Bahrain,2020-04-08,823
Bahrain,2021-04-08,153074
Bahrain,2020-04-09,887
Bahrain,2021-04-09,154280
Bahrain,2020-05-01,3170
Bahrain,2021-05-01,177997
Bahrain,2020-05-10,4941
Bahrain,2021-05-10,191018
Bahrain,2020-05-11,5236
Bahrain,2021-05-11,192750
Bahrain,2020-05-12,5531
Bahrain,2021-05-12,194289
Bahrain,2020-05-13,5816
Bahrain,2021-05-13,196105
Bahrain,2020-05-14,6198
Bahrain,2021-05-14,197474
Bahrain,2020-05-15,6583
Bahrain,2021-05-15,199093
Bahrain,2020-05-16,6747
Bahrain,2021-05-16,200977
Bahrain,2020-05-17,6956
Bahrain,2021-05-17,202556
Bahrain,2020-05-18,7184
Bahrain,2021-05-18,204524
Bahrain,2020-05-19,7532
Bahrain,2021-05-19,206878
Bahrain,2020-05-02,3284
Bahrain,2021-05-02,179297
Bahrain,2020-05-20,7888
Bahrain,2021-05-20,209293
Bahrain,2020-05-21,8174
Bahrain,2021-05-21,212151
Bahrain,2020-05-22,8414
Bahrain,2021-05-22,214870
Bahrain,2020-05-23,8802
Bahrain,2021-05-23,218047
Bahrain,2020-05-24,9138
Bahrain,2021-05-24,220847
Bahrain,2020-05-25,9171
Bahrain,2021-05-25,223613
Bahrain,2020-05-26,9366
Bahrain,2021-05-26,226416
Bahrain,2020-05-27,9692
Bahrain,2021-05-27,229468
Bahrain,2020-05-28,10052
Bahrain,2021-05-28,232425
Bahrain,2020-05-29,10449
Bahrain,2021-05-29,235698
Bahrain,2020-05-03,3383
Bahrain,2021-05-03,180462
Bahrain,2020-05-30,10793
Bahrain,2021-05-30,238156
Bahrain,2020-05-31,11398
Bahrain,2021-05-31,240531
Bahrain,2020-05-04,3533
Bahrain,2021-05-04,181880
Bahrain,2020-05-05,3720
Bahrain,2021-05-05,183330
Bahrain,2020-05-06,3934
Bahrain,2021-05-06,184697
Bahrain,2020-05-07,4199
Bahrain,2021-05-07,186403
Bahrain,2020-05-08,4444
Bahrain,2021-05-08,187905
Bahrain,2020-05-09,4774
Bahrain,2021-05-09,189356
Bahrain,2020-06-01,11871
Bahrain,2021-06-01,242790
Bahrain,2020-06-10,16200
Bahrain,2021-06-10,255954
Bahrain,2020-06-11,16667
Bahrain,2021-06-11,256921
Bahrain,2020-06-12,17269
Bahrain,2021-06-12,257852
Bahrain,2020-06-13,17713
Bahrain,2021-06-13,258731
Bahrain,2020-06-14,18227
Bahrain,2021-06-14,259523
Bahrain,2020-06-15,19013
Bahrain,2021-06-15,260334
Bahrain,2020-06-16,19553
Bahrain,2021-06-16,260954
Bahrain,2020-06-17,19961
Bahrain,2021-06-17,261501
Bahrain,2020-06-18,20430
Bahrain,2021-06-18,261988
Bahrain,2020-06-19,20916
Bahrain,2021-06-19,262427
Bahrain,2020-06-02,12311
Bahrain,2021-06-02,244726
Bahrain,2020-06-20,21331
Bahrain,2021-06-20,262892
Bahrain,2020-06-21,21764
Bahrain,2021-06-21,263295
Bahrain,2020-06-22,22407
Bahrain,2021-06-22,263689
Bahrain,2020-06-23,23062
Bahrain,2021-06-23,264107
Bahrain,2020-06-24,23570
Bahrain,2021-06-24,264405
Bahrain,2020-06-25,24081
Bahrain,2021-06-25,264693
Bahrain,2020-06-26,24805
Bahrain,2021-06-26,264995
Bahrain,2020-06-27,25267
Bahrain,2021-06-27,265247
Bahrain,2020-06-28,25705
Bahrain,2021-06-28,265477
Bahrain,2020-06-29,26239
Bahrain,2021-06-29,265643
Bahrain,2020-06-03,12815
Bahrain,2021-06-03,246658
Bahrain,2020-06-30,26758
Bahrain,2021-06-30,265827
Bahrain,2020-06-04,13296
Bahrain,2021-06-04,248150
Bahrain,2020-06-05,13835
Bahrain,2021-06-05,249582
Bahrain,2020-06-06,14383
Bahrain,2021-06-06,251078
Bahrain,2020-06-07,14763
Bahrain,2021-06-07,252600
Bahrain,2020-06-08,15417
Bahrain,2021-06-08,253879
Bahrain,2020-06-09,15731
Bahrain,2021-06-09,254920
Bahrain,2020-07-01,27414
Bahrain,2021-07-01,265975
Bahrain,2020-07-10,32039
Bahrain,2021-07-10,267112
Bahrain,2020-07-11,32470
Bahrain,2021-07-11,267212
Bahrain,2020-07-12,32941
Bahrain,2021-07-12,267324
Bahrain,2020-07-13,33476
Bahrain,2021-07-13,267400
Bahrain,2020-07-14,34078
Bahrain,2021-07-14,267505
Bahrain,2020-07-15,34560
Bahrain,2021-07-15,267619
Bahrain,2020-07-16,35084
Bahrain,2021-07-16,267727
Bahrain,2020-07-17,35473
Bahrain,2021-07-17,267796
Bahrain,2020-07-18,36004
Bahrain,2021-07-18,267882
Bahrain,2020-07-19,36422
Bahrain,2021-07-19,267949
Bahrain,2020-07-02,27837
Bahrain,2021-07-02,266140
Bahrain,2020-07-20,36936
Bahrain,2021-07-20,268027
Bahrain,2020-07-21,37316
Bahrain,2021-07-21,268092
Bahrain,2020-07-22,37637
Bahrain,2021-07-22,268225
Bahrain,2020-07-23,37996
Bahrain,2021-07-23,268338
Bahrain,2020-07-24,38458
Bahrain,2021-07-24,268413
Bahrain,2020-07-25,38747
Bahrain,2021-07-25,268541
Bahrain,2020-07-26,39131
Bahrain,2021-07-26,268626
Bahrain,2020-07-27,39482
Bahrain,2021-07-27,268731
Bahrain,2020-07-28,39921
Bahrain,2021-07-28,268846
Bahrain,2020-07-29,40311
Bahrain,2021-07-29,268974
Bahrain,2020-07-03,28410
Bahrain,2021-07-03,266286
Bahrain,2020-07-30,40755
Bahrain,2021-07-30,269080
Bahrain,2020-07-31,40982
Bahrain,2021-07-31,269186
Bahrain,2020-07-04,28857
Bahrain,2021-07-04,266426
Bahrain,2020-07-05,29367
Bahrain,2021-07-05,266557
Bahrain,2020-07-06,29821
Bahrain,2021-07-06,266685
Bahrain,2020-07-07,30321
Bahrain,2021-07-07,266797
Bahrain,2020-07-08,30931
Bahrain,2021-07-08,266919
Bahrain,2020-07-09,31528
Bahrain,2021-07-09,267038
Bahrain,2020-08-01,41190
Bahrain,2021-08-01,269303
Bahrain,2020-08-10,44397
Bahrain,2021-08-10,270290
Bahrain,2020-08-11,44804
Bahrain,2021-08-11,270451
Bahrain,2020-08-12,45264
Bahrain,2021-08-12,270590
Bahrain,2020-08-13,45726
Bahrain,2021-08-13,270692
Bahrain,2020-08-14,46052
Bahrain,2021-08-14,270816
Bahrain,2020-08-15,46430
Bahrain,2021-08-15,270919
Bahrain,2020-08-16,46835
Bahrain,2021-08-16,271025
Bahrain,2020-08-17,47185
Bahrain,2021-08-17,271130
Bahrain,2020-08-18,47581
Bahrain,2021-08-18,271257
Bahrain,2020-08-19,47950
Bahrain,2021-08-19,271353
Bahrain,2020-08-02,41536
Bahrain,2021-08-02,269401
Bahrain,2020-08-20,48303
Bahrain,2021-08-20,271432
Bahrain,2020-08-21,48661
Bahrain,2021-08-21,271534
Bahrain,2020-08-22,49038
Bahrain,2021-08-22,271631
Bahrain,2020-08-23,49330
Bahrain,2021-08-23,271715
Bahrain,2020-08-24,49719
Bahrain,2021-08-24,271803
Bahrain,2020-08-25,50076
Bahrain,2021-08-25,271933
Bahrain,2020-08-26,50393
Bahrain,2021-08-26,272042
Bahrain,2020-08-27,50756
Bahrain,2021-08-27,272148
Bahrain,2020-08-28,51113
Bahrain,2021-08-28,272246
Bahrain,2020-08-29,51391
Bahrain,2021-08-29,272341
Bahrain,2020-08-03,41835
Bahrain,2021-08-03,269495
Bahrain,2020-08-30,51574
Bahrain,2021-08-30,272453
Bahrain,2020-08-31,51972
Bahrain,2021-08-31,272540
Bahrain,2020-08-04,42132
Bahrain,2021-08-04,269617
Bahrain,2020-08-05,42514
Bahrain,2021-08-05,269737
Bahrain,2020-08-06,42889
Bahrain,2021-08-06,269848
Bahrain,2020-08-07,43307
Bahrain,2021-08-07,269949
Bahrain,2020-08-08,43629
Bahrain,2021-08-08,270060
Bahrain,2020-08-09,44011
Bahrain,2021-08-09,270161
Bahrain,2020-09-01,52440
Bahrain,2021-09-01,272635
Bahrain,2020-09-10,58207
Bahrain,2021-09-10,273542
Bahrain,2020-09-11,58839
Bahrain,2021-09-11,273622
Bahrain,2020-09-12,59586
Bahrain,2021-09-12,273743
Bahrain,2020-09-13,60307
Bahrain,2021-09-13,273835
Bahrain,2020-09-14,60965
Bahrain,2021-09-14,273916
Bahrain,2020-09-15,61643
Bahrain,2021-09-15,273977
Bahrain,2020-09-16,62484
Bahrain,2021-09-16,274041
Bahrain,2020-09-17,63189
Bahrain,2021-09-17,274107
Bahrain,2020-09-18,63879
Bahrain,2021-09-18,274179
Bahrain,2020-09-19,64499
Bahrain,2021-09-19,274264
Bahrain,2020-09-02,52807
Bahrain,2021-09-02,272709
Bahrain,2020-09-20,65039
Bahrain,2021-09-20,274383
Bahrain,2020-09-21,65752
Bahrain,2021-09-21,274452
Bahrain,2020-09-22,66402
Bahrain,2021-09-22,274524
Bahrain,2020-09-23,67014
Bahrain,2021-09-23,274614
Bahrain,2020-09-24,67701
Bahrain,2021-09-24,274676
Bahrain,2020-09-25,68190
Bahrain,2021-09-25,274745
Bahrain,2020-09-26,68775
Bahrain,2021-09-26,274814
Bahrain,2020-09-27,69361
Bahrain,2021-09-27,274877
Bahrain,2020-09-28,69848
Bahrain,2021-09-28,274925
Bahrain,2020-09-29,70422
Bahrain,2021-09-29,274981
Bahrain,2020-09-03,53433
Bahrain,2021-09-03,272807
Bahrain,2020-09-30,70864
Bahrain,2021-09-30,275057
Bahrain,2020-09-04,54095
Bahrain,2021-09-04,272916
Bahrain,2020-09-05,54771
Bahrain,2021-09-05,273008
Bahrain,2020-09-06,55415
Bahrain,2021-09-06,273113
Bahrain,2020-09-07,56076
Bahrain,2021-09-07,273252
Bahrain,2020-09-08,56778
Bahrain,2021-09-08,273366
Bahrain,2020-09-09,57450
Bahrain,2021-09-09,273454
Bangladesh,2021-01-01,514500
Bangladesh,2022-01-01,1585909
Bangladesh,2021-01-10,522453
Bangladesh,2022-01-10,1595931
Bangladesh,2021-01-11,523302
Bangladesh,2022-01-11,1598389
Bangladesh,2021-01-12,524020
Bangladesh,2022-01-12,1601305
Bangladesh,2021-01-13,524910
Bangladesh,2022-01-13,1604664
Bangladesh,2021-01-14,525723
Bangladesh,2022-01-14,1609042
Bangladesh,2021-01-15,526485
Bangladesh,2022-01-15,1612489
Bangladesh,2021-01-16,527063
Bangladesh,2022-01-16,1617711
Bangladesh,2021-01-17,527632
Bangladesh,2022-01-17,1624387
Bangladesh,2021-01-18,528329
Bangladesh,2022-01-18,1632794
Bangladesh,2021-01-19,529031
Bangladesh,2022-01-19,1642294
Bangladesh,2021-01-02,515184
Bangladesh,2022-01-02,1586466
Bangladesh,2021-01-20,529687
Bangladesh,2022-01-20,1653182
Bangladesh,2021-01-21,530271
Bangladesh,2022-01-21,1664616
Bangladesh,2020-01-22,0
Bangladesh,2021-01-22,530890
Bangladesh,2022-01-22,1674230
Bangladesh,2020-01-23,0
Bangladesh,2021-01-23,531326
Bangladesh,2022-01-23,1685136
Bangladesh,2020-01-24,0
Bangladesh,2021-01-24,531799
Bangladesh,2022-01-24,1699964
Bangladesh,2020-01-25,0
Bangladesh,2021-01-25,532401
Bangladesh,2022-01-25,1715997
Bangladesh,2020-01-26,0
Bangladesh,2021-01-26,532916
